UUID,TCGA_ID
7d2b6ff4-8f35-41cf-b078-3e78d0b81800,TCGA-LL-A8F5
5d96c14c-7c43-40a1-ba9a-b482a0ad00ee,TCGA-MS-A51U
697cb422-6fda-499a-b808-9ca2357b9b51,TCGA-S3-AA14
01f6286b-8422-4f16-bec3-871c86396790,TCGA-LL-A50Y
b6df0d7c-1c41-4b7d-8685-ce6fba4e7ab3,TCGA-LL-A6FQ
e682e28e-0611-4e92-899c-637fde17423d,TCGA-BH-A0AY
ea1ff936-0327-419f-b104-008511b8af5d,TCGA-AR-A1AP
2100a159-27a6-47f2-a2f2-58f5343e88b0,TCGA-A2-A0T0
099445c1-bd35-43ac-ab7e-9a8a9999c9a7,TCGA-AC-A3QQ
77e4a7c3-f2cd-4b5e-8c18-bfa3ce91cf56,TCGA-D8-A73U
4fa35f20-e26e-4bb0-811d-b307e3927904,TCGA-C8-A135
281a89c1-e817-49d4-afa1-2894c2747919,TCGA-B6-A0IG
ea16db3d-eb2a-44b3-bf22-258e583dbcf4,TCGA-BH-A0DQ
c36f7911-13d2-4230-a5f5-e9c562d763bc,TCGA-AQ-A54O
ec60e081-f075-4c72-b1e7-62e1f1429fc1,TCGA-BH-A5IZ
7d736f2b-b73e-4fc1-8d3f-9f350f88171a,TCGA-D8-A1XQ
d5066dc8-74bb-415a-84aa-9f74b61faa20,TCGA-D8-A3Z6
50108c12-718c-48fc-8f76-23ce0c13e2e6,TCGA-BH-A0DL
a740aa2d-a410-443f-99f4-3a123deb2f41,TCGA-AO-A1KP
a78e7939-a1ea-4b9d-ae55-3c1dc985bbd8,TCGA-A2-A25E
8cf6a0f3-9dfb-41f5-b855-c313c583e707,TCGA-BH-A0BR
cfba3fd3-4d84-46e6-9c12-8bf8481b35aa,TCGA-AR-A1AO
f988afae-48f8-4ecc-bb84-87924b454bf0,TCGA-A8-A0A1
7d746ed3-9bfa-4f66-9c5a-594284ecd811,TCGA-AN-A0FT
d0ee5ff7-a49a-4633-93a6-40c9e29fb0b7,TCGA-E9-A1RH
412b96f4-4463-49ab-aee6-78b3859e7b70,TCGA-AR-A2LQ
20658f84-7e36-440f-9e88-08eab304813b,TCGA-AR-A1AI
7647345c-1654-490f-9a18-b43005225bce,TCGA-C8-A12N
171e095d-2236-43c8-9670-23608e6cc8ab,TCGA-E9-A1N9
0631de29-6e9a-4928-ab8a-c76bd44dbd45,TCGA-D8-A4Z1
b1d64529-4f34-4644-b0e7-20606827ccd4,TCGA-AO-A1KR
0b59b278-d2f6-4aa6-bf6d-b8d743ae83af,TCGA-AC-A6IW
a32190c5-a193-4e90-ac98-38a600bb10f0,TCGA-OL-A5RU
a5e348aa-d0fd-40fb-a171-b51a36e53612,TCGA-BH-A0DS
94367ad2-de29-4beb-8dab-f79174894cd2,TCGA-PL-A8LX
5cb07e9d-28b8-41bf-bbb5-b8b56cc12cdc,TCGA-AC-A3EH
5e36c4a2-fc6b-418f-80ab-dbd95b26a39e,TCGA-E9-A295
c58a5583-7b04-4b67-9372-e161e18d7de1,TCGA-C8-A26W
32c15b29-da14-4eb5-8c86-39efc94319df,TCGA-B6-A40C
c568f4a0-601e-4b45-b69e-cde40d94bb3d,TCGA-A2-A0EU
51538db5-edf3-40bc-ae5e-dc9b552e8b53,TCGA-AQ-A1H3
195d8bd4-352c-4407-9319-797d915c72b8,TCGA-BH-A0BC
daff3e2d-69ea-4c1d-bbad-8f6cca9bdc1f,TCGA-B6-A0I2
4d7842e5-9d8b-433a-a768-7a40129bdd0d,TCGA-A8-A08L
8c147a31-a1be-4464-9606-12b14fbdf8d3,TCGA-A1-A0SF
f4847715-a3e0-49a4-bcc9-95175d0be463,TCGA-AO-A03R
9de4575c-0d10-4548-8881-fd4a5a46a5ac,TCGA-AN-A0FV
ad8c55ae-46df-43cd-8cb5-c049e3019959,TCGA-AR-A24N
7fa3f262-b786-4b89-b38f-505bff13c382,TCGA-AN-A0FK
3823e741-c29c-431e-9397-4d16a30ec473,TCGA-E2-A14Q
ca823082-ede5-4bfd-8498-7e492f39bcd6,TCGA-A2-A0EM
e614fbb4-7574-4704-9525-c0aea4c10fc6,TCGA-AO-A12D
6733afa1-b0b8-440e-b54c-98e5fdec854c,TCGA-LQ-A4E4
8bfd50fb-d6d8-44cd-a492-1e0a983e40b6,TCGA-BH-A0H5
d12c28eb-32c5-4523-af42-9ad130014a40,TCGA-D8-A27T
99f6995f-acee-4d0d-889f-91b0631d15fe,TCGA-D8-A1JN
0ef46de9-c9e7-42f0-92bf-c17dc2ede102,TCGA-A2-A1G6
ca05380c-ec64-451e-9834-9a5996017749,TCGA-EW-A1J3
3aedd29b-c089-4319-a7cb-61411a737e92,TCGA-GM-A3NY
5cbf0ea7-4f5e-4dd7-a93e-8eb12a22d4e6,TCGA-EW-A423
5e50611e-9e98-480c-bc47-28070e9edeea,TCGA-A2-A0CY
d32c4662-2b0b-4f78-b031-e6ff5286664c,TCGA-E2-A10A
eb805bd1-e1d5-47b1-8bbd-31f91fcee225,TCGA-A2-A1G1
39eaa466-f50c-402e-b127-b6b016d0480d,TCGA-A8-A075
bcc561a3-5de8-4341-a5a6-13e19214b2b7,TCGA-JL-A3YX
1bc678a3-1850-4ab6-874b-d68992fddc7b,TCGA-BH-A0HW
24edd191-20a1-4887-951a-3f0a753d43f8,TCGA-BH-A0WA
0cf58c62-a75d-413b-8ce3-4d90f4688b04,TCGA-D8-A1JB
32fdc0ce-d263-4622-8f8c-3df009bf2535,TCGA-BH-A0AV
663797a8-ffd2-48a2-a5f6-992b5eb3c745,TCGA-BH-A1EX
857c31be-44ec-42bc-ba2c-5f17ac1d9a8c,TCGA-A2-A4S0
33527fe8-7215-45bd-8520-b290995b839d,TCGA-OL-A5RZ
bf121f27-c765-4f64-8a9f-73c30427217b,TCGA-UU-A93S
1bd6dff8-ad21-4a45-b496-2d52ba995e5e,TCGA-OL-A5RX
2553a422-8136-4fb9-95af-3ffafff2d223,TCGA-BH-A6R9
9dd14de1-13c3-4586-8aad-1f3b0cb63de7,TCGA-BH-A1EO
8923da54-2f7c-4315-9fc2-a1d6502df55b,TCGA-A2-A0T7
273bc6c8-f5a9-44df-a707-5274fcba8362,TCGA-D8-A141
b29eda98-8a40-4c9f-ab41-7d6eded84d50,TCGA-AO-A0JG
01ae5613-1c58-4d02-8fd3-47d35d71c22d,TCGA-AO-A12G
7c3fbd41-7360-49e2-9c5e-9570dd24fcac,TCGA-AQ-A54N
eee9bac6-9fb4-4b3a-8b97-cebac861a00b,TCGA-A2-A0CK
06ce7b93-1264-4219-8a2f-d8f0d295e45f,TCGA-B6-A0X7
47e6db9a-52b4-4a3b-8c5f-1cb8fa48f7ea,TCGA-D8-A13Z
23b6c182-bb01-403a-9844-560518d059ac,TCGA-E2-A1L9
45312cc1-6a70-441f-9711-85dcc224bb98,TCGA-A2-A4RY
47750d31-987c-48bc-b5a2-4872eecb0ed0,TCGA-BH-A8FY
4387a2a8-5011-44c4-8027-61d5ab3792a0,TCGA-AR-A0TQ
e843a939-f1a2-4e98-87b5-69abef893a51,TCGA-A7-A13E
d27304e0-1b0b-4fc3-8e0d-af2c305d30f8,TCGA-A7-A13E
5dc7afc5-90d0-4286-a6f9-c2548f930e35,TCGA-A8-A07P
e97a2bf2-c5bd-4dbf-9940-450a8a99e9df,TCGA-BH-A0DH
d5926b71-692e-4b6f-a7e1-8b5afdd745c6,TCGA-AC-A8OR
5a3c544e-069c-4d6b-b7b7-0f41ff71dee2,TCGA-A8-A09W
05b55f88-290a-4abd-bbc3-44561ba1f8b7,TCGA-AN-A0XL
4e01a01d-eded-4d02-b8aa-1920c6997726,TCGA-AO-A12F
80982d2d-ce35-4251-a545-391c0d6295d8,TCGA-E2-A570
222dd9b5-4187-45b9-8cb1-fd16ba14425b,TCGA-C8-A275
7db191ab-6106-4e39-a45e-8a68aaba0922,TCGA-A2-A1FV
fac3e41a-3b98-4293-855f-d23cb01522d0,TCGA-OK-A5Q2
c6683fc6-49f4-4e53-94ac-251799c2c638,TCGA-AR-A0TU
d24c2f4f-5623-4d8e-99e6-96b4fee2591c,TCGA-D8-A1X7
ad930bd1-0026-4f83-92e2-23170c1965aa,TCGA-D8-A1Y0
f6c907ac-5dc9-4bdc-b7c6-3bac9f9059d3,TCGA-E2-A14T
29ce926f-d72e-4064-8a7f-359d86cb9d11,TCGA-E9-A22D
3d1bf8fc-c86b-436e-ab0c-3734af129b09,TCGA-EW-A1OZ
677a334e-f2cb-455f-bf50-05e23cb2a7ec,TCGA-A7-A3J1
61d00f8c-f198-4181-82bd-99b063dfffc6,TCGA-PL-A8LZ
ef54e4a6-4447-425f-be33-e428e5838daa,TCGA-E2-A10F
17dfa221-f092-45ed-a2e4-5798ddfc0ce9,TCGA-B6-A0RS
89c5f174-7db7-426d-9530-41e08a8ef603,TCGA-AO-A0J7
0e2d6467-d90b-40dc-813c-fa4f8a0f4d07,TCGA-AN-A0AJ
bc4ac436-ed5f-4774-867d-a6bdd7e14486,TCGA-C8-A3M7
e26295fd-369b-4cf0-98f3-939293cbe6e4,TCGA-OL-A66J
f3c13192-fe4d-45c5-9d12-5294799bd7f8,TCGA-AN-A0XS
f602fb69-df50-4b19-8e14-c1979a120119,TCGA-A8-A09N
4c915c9f-4e60-48d4-a4c5-7d055940b65f,TCGA-EW-A6SC
23f366c0-41f3-4159-86f0-5fa3d0059761,TCGA-AR-A1AU
d33cdca5-78ec-4d34-be08-51efd97e8bfb,TCGA-C8-A1HJ
16bd1ebb-5bf9-4839-99bd-5a4d3dcad7b8,TCGA-A8-A09D
783adea2-f11b-46ca-9cdc-f06823db5afc,TCGA-C8-A1HL
9907c264-961c-46b4-94a8-bf7e234621d8,TCGA-A2-A0T5
d5a1a331-cd5b-448f-adf6-ea393565ef26,TCGA-BH-A0AU
ca34cd1c-026e-4641-a9dd-ac1a9b4f243b,TCGA-AO-A0JE
66941b24-9c8f-4657-a4eb-8cc267e38bdc,TCGA-A2-A0CT
f337af94-788c-4de9-ab62-8627dc88695d,TCGA-LD-A66U
4fc53009-8904-4336-852b-ee2aea40f5e2,TCGA-LD-A74U
9dffaff8-a482-4940-b53a-527e5a510740,TCGA-A8-A09G
f4d60a0f-dc11-4005-8d59-7511ba4de8b1,TCGA-E9-A1RD
8fff7b55-a9c5-4179-a86a-80bff4fed1b0,TCGA-EW-A1IY
7e48e080-0ec9-4589-ba1d-6f7a1f60a010,TCGA-E2-A14X
83f93d3f-d038-4773-a671-0f218f53821c,TCGA-BH-A1EV
6db579c1-ef18-42a1-9921-d0456b90ff6f,TCGA-E9-A245
420197bd-db07-4df9-8f72-3d7d509ae1d0,TCGA-B6-A0RI
cf86835f-2bd2-4b15-a9a9-66fe369a560d,TCGA-A8-A079
a20bcc86-fe98-42a9-93ad-9027181dad5f,TCGA-S3-AA17
b793fa3a-f197-409f-b630-2dcba3290cce,TCGA-AN-A049
be813beb-9b35-4063-9d61-9f49a7fd7706,TCGA-AQ-A04H
fe379cd5-d51b-44b3-9adf-49e2cc3b0bf5,TCGA-AC-A3W5
39e27085-909a-436b-b8e9-624c16303208,TCGA-E9-A2JS
046c3754-b22c-4bce-93c7-29b9da173d33,TCGA-A2-A0CW
4937e136-52e6-4c33-9f53-36ce2a94c09e,TCGA-AN-A04D
db360c44-bf72-41f4-8ca4-01c9973fce95,TCGA-E9-A227
8319b13e-475e-440f-855a-bdba3036db73,TCGA-A2-A3XU
62298f43-7f8b-430e-9a23-0ee0ffbc1162,TCGA-E9-A54X
9d2a209e-f610-4bde-8265-ef7e7e7ac0c4,TCGA-AN-A0XT
1ec0a33c-5b2e-4078-8226-48026f7d5c82,TCGA-D8-A1JM
ba6e6579-8858-467a-9d0b-b8df38cd5d62,TCGA-AO-A0JB
d1d3d623-2de6-4d6f-b2a3-a50758f46b64,TCGA-AC-A2B8
0b36289c-6835-414d-9f86-4cc4a812af87,TCGA-A2-A0T3
c8c4129c-48ca-4df9-9ef8-bab2a794ebbf,TCGA-GM-A2DB
c9dffad1-99e8-40b8-8954-1e50b98a1a55,TCGA-BH-A1EY
b3d432d6-0b86-4407-98e2-99c1971283a8,TCGA-A2-A0YC
9053485e-19f7-4d2b-b4b6-361d908cc708,TCGA-BH-A0W4
22e623b3-2c82-4283-bd28-2cf1777b0179,TCGA-AN-A0XU
cff71f50-9056-40dd-b358-0de3e079cad0,TCGA-AR-A5QN
d7dc889e-649a-46e1-98ae-d4708c26930b,TCGA-JL-A3YW
2db5e0aa-342e-4766-8725-c1d677fd52b2,TCGA-BH-A204
49ec7f30-d687-4124-a3aa-17bffb48ce26,TCGA-AN-A0AT
5cf049e5-d45c-4601-8f67-1fdc0b1918a9,TCGA-A2-A0D1
343a3d35-e60e-4326-bbf8-2bf722c22ccc,TCGA-E2-A15E
9ba7cd75-a96c-4220-9f57-c9f0fb545a95,TCGA-B6-A0RE
30a67cbd-940c-40c4-9f86-a8ba9fe63177,TCGA-GM-A3XN
7733c059-09bd-40b4-9812-4bedd68d9d01,TCGA-AO-A0JC
fc70931f-4a97-4538-b055-8ed988ab601c,TCGA-BH-A0DX
3099b2a6-0d46-4404-88b0-a3689b019c38,TCGA-A8-A09Q
95305dba-073f-40d7-aa20-66553b41bdf7,TCGA-A2-A0YD
6ddc13fe-e8e0-4fb1-88df-c068fe87b5cb,TCGA-E9-A1N3
23dace7d-4200-46ee-8501-96c4b5084851,TCGA-A8-A0A4
691c297b-b48d-4e65-84d4-cb4fcdf03fc0,TCGA-B6-A0I6
ea43014e-5b51-4b3c-b16b-6d58df9f4a1d,TCGA-A2-A3XY
1100a85c-823d-417b-a764-9282ec8593a5,TCGA-EW-A1P3
cfbfbac5-7f44-4537-9a1c-088075a936e6,TCGA-AR-A24L
df6af593-6a85-4f5f-8dbe-c32df5a85ef6,TCGA-S3-AA10
00a26384-1b1c-4db4-9664-75fb9b3febdb,TCGA-OL-A5RV
b05af4cd-19e2-4752-ad71-c36b886f4507,TCGA-A7-A4SA
0c087071-89ba-4fc8-ab47-c4f1c60fa24c,TCGA-E2-A14R
ae4a5866-347f-4850-b4c8-a009d0765021,TCGA-OL-A66O
3f91fef1-b62c-4884-a882-c99bb6ca9613,TCGA-A8-A06Y
1d65448f-dcba-432b-98d5-f7e87de4f9f6,TCGA-BH-A0EA
2485ee80-8de4-4f98-b4f9-7c012bb29f6c,TCGA-AO-A1KT
694ca3d8-9748-4c0f-9021-d599d81a325e,TCGA-A2-A0ST
e590db5d-2577-43ec-9d39-45a257be5562,TCGA-B6-A0IB
0a133c47-fae8-4e3b-8f4d-cbf357f5e2fc,TCGA-A1-A0SI
465928c5-ab56-46ff-acb5-76e36c97ebda,TCGA-D8-A27F
41bdc474-8e6e-4f39-98ec-6d73ee41837c,TCGA-BH-A0B3
b9e82597-fdf2-4479-a764-29193ddbd58f,TCGA-AN-A0XO
b73f749f-eafa-460d-b921-f12e7f8d6609,TCGA-A2-A3XV
3621ce2e-a1eb-4a45-ac06-779a780b0b99,TCGA-AR-A24Z
bce4dcd7-d9e8-408a-8ab0-f993f9297a68,TCGA-B6-A0I5
78142fe5-7a8a-49dd-87b5-6a1e6427893e,TCGA-S3-A6ZG
1be6a56c-a7b1-45e5-b96c-db20337073b8,TCGA-3C-AALI
187f14ba-0002-4f99-9eb1-af93cbfdd4c2,TCGA-BH-A1EU
d4bca8f9-f63e-43bb-ab6b-7529a86afac5,TCGA-AR-A1AW
99df3cc9-683b-449b-bcf4-94bbff09c90e,TCGA-BH-A18P
b3ea108e-0ab7-4340-9da9-b7a8bc3b942c,TCGA-AN-A0FJ
b44d9209-0e37-4ffe-9c27-a969a421b3ab,TCGA-BH-A0DO
d89a84a4-4f45-4aab-ab6a-131bf3b359bd,TCGA-E9-A243
4ba90a73-b2e0-415b-9cd2-fad805840aff,TCGA-E2-A159
74d50556-5de8-4eff-82e6-a3ad9c70020a,TCGA-A8-A08Z
e6bad6ec-c178-4684-99e8-2504781a022b,TCGA-A7-A26E
de01516e-43f0-4f96-8ac6-ab543a314829,TCGA-A7-A26E
02bbe1b1-44ff-426b-a40e-47a01bc4cf7d,TCGA-EW-A3U0
30285113-d411-475a-a8ed-1fb66be72f28,TCGA-E9-A226
af58b506-df1d-4221-964d-76dbade6ab85,TCGA-AR-A0TY
d38b6aba-7bfd-43f0-98f7-f669323e6da1,TCGA-A7-A3J0
e06580e9-0b4a-48f7-9522-d54229aefb2d,TCGA-A8-A07W
cf122ae0-0be8-43dd-a0b9-01fff585186f,TCGA-BH-A0BO
5bd46a5d-2390-421c-a7aa-90ba77fed60d,TCGA-AR-A24R
be880db8-920f-4bd8-9f67-34e3ddd61f2c,TCGA-AO-A03L
c024ea4d-8f0e-4fba-b793-5d2e767744db,TCGA-HN-A2NL
2d4c2aed-34ae-4232-9b42-29b1a821f791,TCGA-LL-A73Z
458ad47a-9fbc-4508-8ff5-5a8e5c71ae6a,TCGA-AN-A0AL
a2744918-6659-412c-a5e3-a02b9712890e,TCGA-AR-A24O
b2868132-6476-4eec-9032-2a668d894baa,TCGA-B6-A0I8
2639c1a0-fcae-4abd-aff7-9a8988a26c3c,TCGA-AC-A62Y
341e11ea-c1b6-4d66-999c-76ebb9c8b342,TCGA-AO-A03U
34a0c8c5-8086-4f33-9ecb-7518035a4a7f,TCGA-A2-A0T6
b4a9422c-ed5b-435f-aa13-e8a8f2484e97,TCGA-B6-A0WZ
acb1bf8e-f597-4f67-b19d-bb737109d9cd,TCGA-E2-A15E
acb208ab-def4-4b55-b1c7-abe2130e61c9,TCGA-E2-A1LL
ac792e04-54f4-4c6c-9cb5-23a7c1a4ed0b,TCGA-AC-A7VC
5b6b8058-474f-4a6a-84c6-0eab99e3b2d3,TCGA-LL-A7SZ
b656d5d9-3bd0-4d76-b7ad-6440cc706048,TCGA-S3-AA12
4ee78309-dea3-486f-95a8-ca283a1b70d9,TCGA-BH-AB28
1c9253df-acb7-492c-aaa8-7718fc778f13,TCGA-AC-A3BB
04ed1bfb-533f-4d97-a7e4-3e7bab103485,TCGA-AN-A0FY
4a88d54f-c88c-4ffd-84c9-069b53f2cb28,TCGA-E2-A1IE
fc5b682e-c00d-4840-8c11-f17abe059fa8,TCGA-B6-A0RN
05e15869-61fd-420f-b0e4-a2faaa814aca,TCGA-A2-A3KC
1cb7f73e-af63-4d6a-b6a1-fe289435a93f,TCGA-D8-A1XG
2b5864c9-7577-4e93-8d22-1f45a98267f1,TCGA-BH-A0E0
96668a75-e21b-482f-b699-0b5282909a9a,TCGA-BH-A0B7
c24618ee-27b7-4760-99d1-fa9b338f05c4,TCGA-BH-A18U
768e0380-9183-4600-849b-0d315ba502fc,TCGA-AR-A1AJ
0f669396-2dc4-4305-aa35-c6fbd82ee7df,TCGA-E9-A1RE
b321a3f5-043d-42c6-8c9d-5784d45cb85c,TCGA-E2-A14U
6542e1dd-afee-40e9-a16e-aa9a448963b3,TCGA-A1-A0SJ
ed1fa4ae-5e58-465c-b106-379f7456656e,TCGA-A8-A076
7de22a44-8f58-4a73-90a3-a16d161160e8,TCGA-BH-A0BT
79f139fe-fecb-4b0e-b668-3407c13748d8,TCGA-AC-A3YI
f3eb5b26-5414-454f-a01f-a282b0369596,TCGA-E9-A244
e4e983eb-2aa3-4858-b67f-9cc70452768c,TCGA-E9-A248
493a8b0a-11ea-4f37-8149-3825aaa04fe4,TCGA-EW-A1P4
594263d2-e787-4e14-a2de-8f57727de001,TCGA-BH-A0BG
ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9,TCGA-B6-A409
a37d7ef3-0840-4114-acec-ce9e29bb54e9,TCGA-AR-A0TT
8f4d89ea-3207-4fa7-9898-9b78cb971577,TCGA-A7-A0D9
6e8eeaae-cc26-4db8-85f6-5c975b06bf45,TCGA-E9-A22H
b5e84055-487f-467a-9bc4-bd59ec82f183,TCGA-BH-A1FL
2429f1fd-8612-4944-a405-296a52daec57,TCGA-B6-A0IN
24747d11-c715-48f3-821b-f6dbd6a890fb,TCGA-E2-A15K
216e4f8a-be1a-41d6-b413-fa4645423caa,TCGA-A2-A0SX
d78126ec-68b1-4d77-bf7a-19a47678a5fb,TCGA-A2-A0CZ
5020cd67-6bd9-420c-bc6a-1cc8f2f78bde,TCGA-A2-A04N
914508e1-ccc8-47ff-a225-7aca326a54dd,TCGA-E2-A15P
fcc2a5c0-ec23-43b5-b616-9b03c8ff4129,TCGA-D8-A1XT
85caaa0e-2811-46d2-b934-d9f9f006afc6,TCGA-E2-A14Y
57d2c12f-e3ae-457b-b92c-22002aecdba0,TCGA-AR-A250
7faebca5-c36a-4a24-b785-5e673cf5a0ed,TCGA-A2-A04V
35da5f48-1c64-488b-8330-01e5fcbd9801,TCGA-B6-A0RL
bc1ed706-3abf-407c-9133-18169a4cf0e2,TCGA-A2-A0EW
ed9b3b6b-c2c2-41a2-ac61-dd2cfbb321ba,TCGA-E2-A15H
a37efe02-9662-4b90-8251-003ccb96aed4,TCGA-C8-A8HP
97a50d88-e662-43d5-9cef-2915545e8968,TCGA-AC-A7VB
ba2e1bd2-56f5-4dfb-94b5-92c50c58b31e,TCGA-AR-A24P
a852a227-c31f-410f-baee-81135917a7d2,TCGA-AR-A256
3719879b-e7b9-42b4-974c-f69735086cad,TCGA-A7-A426
4331397f-eaf9-4e43-8fa2-e30ad3643aca,TCGA-D8-A1J9
d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b,TCGA-EW-A2FS
144d0f39-feff-4dcd-a07d-abcc400e901f,TCGA-BH-A0B8
28f3a34c-f73a-4d10-8c0a-23e578866289,TCGA-BH-A0E7
45f837c9-6b9e-4eed-ba56-9715b4a0356d,TCGA-BH-A0BJ
631a9df0-9d81-4b15-9ee6-3ae9f31dcba6,TCGA-AO-A0JL
5b875575-24fd-40c1-910c-38775c73004e,TCGA-AC-A5XS
fd98106a-a2c6-4f23-86f5-66436c2501e5,TCGA-BH-A0DD
9c20991b-fb37-4984-8b57-2c1fa8112d1a,TCGA-AC-A2QJ
1a3e846b-4c7f-4aac-8c26-bb5e25f226ae,TCGA-AO-A03T
bf67d13e-231c-4cb7-8381-fb19c4fe90ed,TCGA-LD-A7W6
1cc7480c-76e1-42d1-8593-49b356ef624e,TCGA-AR-A1AV
fead73ce-2e66-4647-8b6c-b8bbdaaf30fe,TCGA-D8-A27H
6365a756-2e65-42cb-be4f-1f726915ca94,TCGA-OL-A6VR
f48956a3-c821-429f-b1ad-a27133d739bd,TCGA-BH-A18Q
9634f770-bc93-4dfa-949c-98a6da30a102,TCGA-B6-A0IO
0a72c39e-889a-4990-bf96-6c7b9b8c1124,TCGA-C8-A1HF
40a31ab3-71fa-4f7b-a3b1-22e15ff0f358,TCGA-A1-A0SQ
1008e8d8-a93c-4779-80b6-1272322e7c52,TCGA-C8-A137
98f3d2d7-edc4-40aa-b09a-63f8abd2b528,TCGA-B6-A0IJ
6e209f42-3c0f-4f05-83d7-c982448ccb87,TCGA-AO-A12E
0a430a9a-7e63-41d6-8cd0-1dda1e1df975,TCGA-D8-A1XZ
b3861080-a052-4432-82f8-193122ab29d4,TCGA-A7-A13F
723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b,TCGA-E2-A15J
46cdbe65-5610-4903-9452-518fd6d5787d,TCGA-BH-A1F0
9c706e45-00da-42cd-933f-1f42f0b6942e,TCGA-BH-A0H7
fd2f42a3-d79c-466b-98c2-5f4d0a4a64e9,TCGA-A8-A0AB
36998e69-e955-49da-b859-2092caff19cb,TCGA-A8-A06Z
f58dd06b-ab52-42e5-8603-cde9c4eb7fed,TCGA-BH-A8FZ
1044dff3-e077-4086-8d78-e3c125ec0c84,TCGA-E2-A1LK
c469b31e-857a-4ac6-9a45-978c99391d9d,TCGA-LL-A5YL
4d54d278-9d82-4681-9b6a-247e79a9a83e,TCGA-B6-A0X0
a17d056c-59ee-4c93-9357-19d57f108144,TCGA-BH-A18K
a90d3b2d-38f9-455c-88cd-73d5b3729491,TCGA-BH-A0AZ
a95ecb1b-9dd9-4916-9b73-b967278f3d85,TCGA-A7-A5ZW
0c311d42-5038-4408-ac4a-5ffbb02817e4,TCGA-LL-A6FR
80afd34a-fc20-46be-85c5-088951628194,TCGA-A7-A3IZ
8f51e90d-f617-4ed2-bbc7-7bcd92d1963d,TCGA-AN-A0FX
62aa3903-4f3b-4693-b5e5-fc5abce184de,TCGA-D8-A1JD
54022a08-1016-45a7-ac33-5a40b4b5e6b3,TCGA-A2-A3Y0
b1366128-6ab0-4205-ae2b-a854e8ad45bf,TCGA-E2-A15K
5a3d1b74-f904-44ef-94a0-b38291e30be6,TCGA-BH-A0HF
d7eb3fb0-7bfe-4f69-b298-41dde09902e6,TCGA-BH-A1FH
d76cd13a-0481-442a-bfe6-ad322fc3851a,TCGA-B6-A0X1
4e75f67b-99df-4ad5-a2ca-1877a3d45655,TCGA-D8-A13Y
b161c26d-64b1-4e03-94da-4f9b9de25e88,TCGA-GI-A2C9
698e64da-61aa-4d7b-9f33-21d627cb4721,TCGA-B6-A0WS
b0a1f575-657f-4277-95dd-0e02e77279fe,TCGA-LD-A7W5
f79d6a7e-eaaa-4382-a5ed-600cf8d45824,TCGA-E9-A22E
d8edd309-518d-4358-8245-9e92d7af4441,TCGA-E9-A1NG
abb411d3-1474-4e6e-afa9-23b974d9a557,TCGA-EW-A1P5
19afe60a-30a2-45f6-b4fb-de935154027c,TCGA-EW-A1OY
e22c6b51-c27e-468f-883c-f71918330eb0,TCGA-AC-A6NO
a5ecc76e-a696-4e90-8bb4-7a9965e2f8a8,TCGA-D8-A1JK
ca701a41-b397-48b7-bad4-09ef8b4eb462,TCGA-C8-A130
93cc1307-7138-4547-a9a2-8a5398815c01,TCGA-AO-A0J2
22c2b380-799e-4fad-ae38-46a916c592d5,TCGA-E2-A1IU
d0d2b8fc-6915-49fe-ae4a-f80e2d090cf5,TCGA-A7-A0CJ
cbf0063b-68e5-42ee-9292-dfbf918a7b08,TCGA-BH-A1FG
98447eef-e5af-4bfa-a215-7a1edd601c46,TCGA-LL-A440
defae193-bf7c-417c-b68a-57963eb454ef,TCGA-AC-A8OS
88d14d8e-cbbe-4157-b3ae-f1ddcb5e9551,TCGA-E2-A14Z
b44be803-b398-4e93-b459-40ecdf2cb130,TCGA-B6-A400
59c3ac05-7a99-4817-ae14-1584f2b7bf36,TCGA-E2-A1B4
c23d56d0-f27a-48db-b10a-f572b50ef245,TCGA-GM-A2DC
43c4bdc2-b3fc-4fb0-9f11-f45394c4256b,TCGA-A7-A4SE
75668632-f0c7-495b-ba34-cd4b00aa9450,TCGA-E2-A10E
fb27491d-a418-4957-a387-9a4e4de84b06,TCGA-D8-A1JF
ac175796-57dc-4de1-b6a2-eb71416e4c47,TCGA-E2-A1BD
13d6ae6d-1662-4e0a-a10b-a733efc216b2,TCGA-D8-A1XY
5167da8c-2b1c-4139-a2c4-355e9f07d0be,TCGA-A8-A08H
bf858293-b533-4a73-ac9b-568109ba05d4,TCGA-EW-A1P7
6d1979a2-956e-42d3-a192-01d872e36d22,TCGA-E2-A15G
e55a506c-870f-4011-adfc-37eccbf5f17e,TCGA-A8-A09X
5c957f54-8c46-4f13-a22b-49c175e8af3a,TCGA-OL-A5RW
ed13eb3a-17ab-4781-bc60-13797148c7c4,TCGA-A2-A0T1
52ff2501-c6d1-4469-a2b7-c458d98cfc8e,TCGA-BH-A0DV
e0e050cc-5e2a-41fc-8394-b4816a9dc8a2,TCGA-A2-A0CU
afd15ee9-ef38-4d14-b1c1-7f4267fe6a04,TCGA-AC-A5XU
c07a2fe2-d51d-4fd6-a36e-9f04fc3b6c05,TCGA-D8-A1XK
61325789-0b1e-473d-8b71-5ec13ec1dcb7,TCGA-D8-A1X9
5ea12b9b-56ac-4d0c-8761-bf172b2f23e0,TCGA-OL-A66I
